pais,anio_trim,anio,trim,pib_bc_usd,pib_bc_g,pib_bc_des,pib_bc_des_g,pib_bc_int_g,pib_bc_des_int_g,pib_bc_usd_real,pib_bc_g_real,pib_cepal_usd,pib_cepal_des,pib_cepal_g,pib_cepal_des_g,pib_cepal_int_g,pib_cepal_des_int_g,viirs_bm_sum,viirs_bm_mean,viirs_bm_g,viirs_bm_mean_des,viirs_bm_mean_des_g,viirs_bm_int_g,viirs_bm_mean_des_int_g,viirs_csm_sum,viirs_csm_mean,viirs_csm_g,viirs_csm_mean_des,viirs_csm_mean_des_g,viirs_csm_int_g,viirs_csm_mean_des_int_g,dmsp_csm_sum,dmsp_csm_des,dmsp_csm_g,dmsp_csm_des_g,dmsp_int_g,dmsp_csm_des_int_g,co2,co2_g,co2des,co2des_g,ipc,ipp,co2_int_g,co2des_int_g,ndvi_gee,ndvi_gee_g,ndvi_gee_int_g,ndvi_wfp,ndvi_wfp_g,ndvi_wfp_int_g,evi_gee,evi_gee_g,evi_gee_int_g,ndbi_gee,ndbi_gee_g,ndbi_gee_int_g,temp_air,temp_air_g,temp_air_int_g,temp_ls,temp_ls_g,temp_ls_int_g,precip,precip_g,precip_int_g,disaster_occurrence,disaster_count,flood_count,mass_movement_(wet)_count,drought_count,storm_count,earthquake_count,volcanic_activity_count,extreme_temperature_count,exports_usd_fob,imports_usd_cif,remesas_usd_trim,remesas_usd_trim_g,consumo_elect_al_publico,consumo_elect_comercio,consumo_elect_especiales,consumo_elect_industria,consumo_elect_residencial,consumo_elect_total,gdp_us_const_trim,gdp_us_const_trim_g,ipc_us_trim
SLV,1992 Q3,1992,3,,,,,,,,,1473756267.67523,1480362272.84029,2.599744104519708,3.997871931387672,10.74946787314446,10.99713515830668,,,,,,,,,,,,,,,43574.0,225890.361661471,-76.18412566543873,86.28767946378241,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,24.99437038169032,-2.235506867311474,-0.219093714783587,,,,9183.402255848792,15.56104774258669,18.39617720405993,1,1,1,0,0,0,0,0,0,,,200.0,-11.660777385159,9172113.178915858,83312354.73675634,405202.8704123974,213446989.1269744,190955621.6403481,497292281.5534071,,,
SLV,1992 Q4,1992,4,,,,,,,,,1603284534.90409,1545994409.29699,8.788988387692061,4.433518582635523,15.63106968430677,15.91851047747039,,,,,,,,,,,,,,,234806.0142655969,356201.769604049,438.8672471326868,57.68790088435392,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,24.67861089799183,-1.263322415714058,-0.2239208246028531,,,,607.1691143884549,-93.38840772218427,34.46375860526688,0,0,0,0,0,0,0,0,0,,,225.3,12.65000000000001,9774760.40592426,83504207.41215451,497891.5758546985,217604169.2880406,187914572.0189409,499295600.700915,,,
SLV,1993 Q1,1993,1,,,,,,,,,1528580132.93149,1585446188.94623,-4.659460023860885,2.551870783748819,17.58803267362158,16.2083062215816,,,,,,,,,,,,,,,420416.1677427889,350823.762060097,79.04829612551667,-1.509820557581766,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,26.08487262641503,5.698301797600899,0.3286419731431859,,,,793.779708451731,30.73453336822504,47.00459093294116,0,0,0,0,0,0,0,0,0,,,204.0,-9.454061251664449,14659552.12523467,116639664.5956597,827065.5622709362,304966892.4185623,282855413.8357915,719948588.5375191,,,
SLV,1993 Q2,1993,2,,,,,,,,,1681353729.37,1675844599.43114,9.994477433480888,5.701764658754739,17.05223323980253,17.73082523520251,,,,,,,,,,,,,,,355121.1297282279,421280.363468279,-15.53104828606607,20.08318963186781,94.09556614391396,247.4222659919285,,,,,,,0.0,0.0,,,,,,,,,,,,,25.06606756412881,-3.90573140562134,-1.955066168342072,,,,7994.920445028491,907.1963744982345,0.6055661623336556,1,1,0,1,0,0,0,0,0,,,223.6,9.60784313725489,15151211.42725047,122310972.4692818,505776.3590955728,316325979.5015045,287088687.0978568,741382626.8549892,,,
SLV,1993 Q3,1993,3,,,,,,,,,1682057456.10637,1693202811.32162,0.04185477000332177,1.035788873047789,14.13403240413177,14.37759813163601,,,,,,,,,,,,,,,344308.1738136411,364154.904775684,-3.04486413491134,-13.55996235435653,690.1688479681486,61.20869527024009,,,,,,,0.0,0.0,,,,,,,,,,,,,24.56385301575918,-2.003563371417426,-1.722457334818527,,,,10411.78887043804,30.23004971753588,13.37616038551407,0,0,0,0,0,0,0,0,0,,,207.6,-7.155635062611809,13560634.33341225,123174273.5837258,599077.6443036692,315573577.501455,282320912.1455978,735228475.2084944,,,
SLV,1993 Q4,1993,4,,,,,,,,,1788277833.70801,1726400949.06828,6.314907806271918,1.960671074054465,11.5383947625358,11.66928797972344,,,,,,,,,,,,,,,373094.1301169396,327279.196392267,8.360520746416872,-10.12637970814428,58.89462256061311,-8.119716318066605,,,,,,,0.0,0.0,,,,,,,,,,,,,24.63854793953067,0.3040847204368299,-0.1623387905695295,,,,184.3509780559339,-98.22940149526698,-69.63762258532971,0,0,0,0,0,0,0,0,0,,,228.9,10.2601156069364,14451626.24749936,123457920.7570884,736114.5099443711,321719816.5330364,277824831.3514291,738190309.3989975,,,
SLV,1994 Q1,1994,1,,,,,,,,,1699841479.24406,1768803033.45538,-4.945336389959962,2.456097143017903,11.20394950993687,11.5649995431897,,,,,,,,,,,,,,,390642.177401036,375608.374557277,4.70338337368007,14.76695698894472,-7.082027910964796,7.06469035952426,,,,,,,0.0,0.0,,,,,,,,,,,,,26.36912461553693,7.023858225141942,1.089719674667132,,,,630.1552137554636,241.8236346781238,-20.61333805262135,0,0,0,0,0,0,0,0,0,,,223.4,-2.402795980777617,12562832.81198235,99956983.20404944,708772.4300575532,261348235.6019028,242399306.8564667,616976130.9044588,,,
SLV,1994 Q2,1994,2,,,,,,,,,1913523271.13677,2401087925.91529,-28.48719160127817,1.86150161604054,-19.52212215252857,4.301944783961439,,,,,,,,,,,,,,,380012.8102786542,350092.488603865,-2.720998329750165,-6.793215402475296,7.009349336513927,-16.89798078371015,,,,,,,0.0,0.0,,,,,,,,,,,,,26.04042790739312,-1.246521122472674,3.887168742250921,,,,5785.067695793733,818.0385355089154,-27.64070967846738,0,0,0,0,0,0,0,0,0,,,244.3,9.355416293643692,12984171.30574493,104817138.0050239,433436.4232474199,271082660.685334,246027105.5630326,635344511.9823828,,,
SLV,1994 Q3,1994,3,,,,,,,,,1959009971.80056,2562263719.8491,2.377117715258703,6.712615235544543,-25.51770408903396,12.48908797359665,,,,,,,,,,,,,,,273539.699960798,377819.434732078,-28.01829502531296,7.919891751686935,-20.5538175492595,3.752394867456533,,,,,,,0.0,0.0,,,,,,,,,,,,,25.12926600550511,-3.499028146266857,2.301809041859924,,,,8882.077458969346,53.53454662989371,-14.69210940121896,1,1,0,0,1,0,0,0,0,,,241.9,-0.982398690135078,11621090.50124604,105556963.3062681,513393.0574746497,270437872.8737233,241941253.6148491,630070573.3535612,,,
SLV,1994 Q4,1994,4,,,,,,,,,2107009297.16988,2310394820.77171,7.554802042854901,-9.82993659576242,-16.98344945172387,1.517747311180777,,,,,,,,,,,,,,,386911.9666868746,428617.619763043,41.4463665575141,13.44509582123201,3.703579192093983,30.96390619626028,,,,,,,0.0,0.0,,,,,,,,,,,,,24.93237662417784,-0.7835062961414565,1.192556823430931,,,,815.0708394010547,-90.82342117408608,342.1299241242726,0,0,0,0,0,0,0,0,0,,,252.9,4.547333608929294,12384646.05586877,105800041.1292537,630829.8807428549,275705030.6092807,238088236.0844516,632608783.7595975,,,
SLV,1995 Q1,1995,1,,,,,,,,,2035127948.92212,2663162782.3538,-3.411534459971788,15.26873062606068,-23.9425423910881,12.97951946307905,,,,,,,,,,,,,,,491381.8427293599,335576.943329341,27.00094208433518,-21.70715158306805,25.78822030906913,-10.65775790412563,,,,,,,0.0,0.0,,,,,,,,,,,,,26.0014289108932,4.287807387277563,-1.394417562223813,,,,949.0839321023767,16.44189513635403,50.61113696833996,0,0,0,0,0,0,0,0,0,,,242.7,-4.033214709371292,13806628.18780088,109853320.7061601,778945.1279042057,287223269.6634828,266398283.956769,678060447.642117,,,
SLV,1995 Q2,1995,2,,,,,,,,,2298707549.33577,2541147987.00031,12.95150020190385,-4.581574816303522,20.12958420778301,5.833191678377602,,,,,,,,,,,,,,,340051.7419644594,347310.847256393,-30.79684424730547,3.496635916233414,-10.51571611096275,-0.7945447097608095,,,,,,,0.0,0.0,,,,,,,,,,,,,24.94433491096054,-4.065522720137105,-4.209197330898661,,,,7767.086700225732,718.3772201285043,34.2609474712475,0,0,0,0,0,0,0,0,0,,,265.9,9.5591264936135,14269681.7053992,115194659.8194378,476349.2142568066,297921460.8883749,270385256.3722553,698247407.999724,,,
SLV,1995 Q3,1995,3,,,,,,,,,2238343656.89329,2714423097.14942,-2.62599270011197,6.818772894594457,14.25892104244828,5.938474487289732,,,,,,,,,,,,,,,271293.9166381359,438818.726696869,-20.21981270529993,26.34754432904963,-0.8210081838153536,16.14509110894395,,,,,,,0.0,0.0,,,,,,,,,,,,,23.70113885016045,-4.98388137121199,-5.68312323579923,,,,10887.9405960189,40.18049516175049,22.58326552898928,1,1,1,0,0,0,0,0,0,,,268.7,1.053027453930056,12771647.77154833,116007732.2379821,564222.0321510662,297212835.2377619,265894880.7123033,692451317.9917468,,,
SLV,1995 Q4,1995,4,,,,,,,,,2349767956.25657,1849209502.84235,4.977979990701304,-31.87467698811151,11.52148020479842,-19.96132062723878,,,,,,,,,,,,,,,447956.8307853043,376103.848137394,65.11864192768073,-14.29175072621678,15.77745568873368,-12.25189287707788,,,,,,,0.0,0.0,,,,,,,,,,,,,24.4483329698413,3.152566315081496,-1.941426048678984,,,,379.1249349994732,-96.51793714655187,-53.48564607242376,0,0,0,0,0,0,0,0,0,,,284.1,5.731298846296995,13610799.88008799,116274876.2152116,693285.8013412528,303001473.0035991,261660391.4661726,695240826.3664125,,,
SLV,1996 Q1,1996,1,,,,,,,,,2214282916.86404,1993891687.41452,-5.765890160846862,7.824001788320063,8.803130438889948,-25.13068669230026,,,,,,,,,,,,,,,437884.5915642083,430658.184251309,-2.248484346904275,14.50512574760624,-10.88710377819485,28.33366320660882,,,,,,,0.0,0.0,,,,,,,,,,,,,25.65276319199194,4.926430868052973,-1.340948299788224,,,,820.6032871348148,116.4466674121435,-13.53733222339527,0,0,0,0,0,0,0,0,0,,,254.2,-10.52446321717706,14311139.56514093,113867497.7652492,807408.7523319642,297718765.4073366,276132808.8046827,702837620.2947414,,,
SLV,1996 Q2,1996,2,,,,,,,,,2411320958.85812,2081837207.9972,8.898503461027174,4.410747140268134,4.898988109857227,-18.07493232793978,,,,,,,,,,,,,,,435516.6301136017,361115.051102044,-0.5407729562138209,-16.14810438820858,28.07363597011651,3.974596231214287,,,,,,,0.0,0.0,,,,,,,,,,,,,24.6658442726603,-3.847222663481833,-1.116448441276643,,,,9973.478903761059,1115.383737808808,28.40694701491105,0,0,0,0,0,0,0,0,0,,,271.6,6.845003933910321,14791113.63457623,119404016.0574129,493755.6073971603,308807881.8542671,280265470.1543095,723762237.3079628,,,
SLV,1996 Q3,1996,3,,,,,,,,,2418232626.07903,2089886231.89815,42.26224360370634,18.15256941387814,43.82652405839295,24.70644549068303,,,,,,,,,,,,,,,285994.2786025703,416626.717069764,-34.33217957073865,15.3722936217448,5.418610983467938,-5.057215719609664,,,,,,,0.0,0.0,,,,,,,,,,,,,24.20421780170793,-1.871521063092251,2.122594001613007,,,,8793.409159772133,-11.83207740624904,-19.23716811067666,1,1,0,0,0,1,0,0,0,,,289.8,6.70103092783505,13238339.67636974,120246799.1540589,584839.40742142,308073362.1404442,275611010.5791422,717754350.9574364,,,
SLV,1996 Q4,1996,4,,,,,,,,,2542491260.66582,2238859413.67612,5.138407002152869,7.128291459323323,51.1536512284892,32.22629910049527,,,,,,,,,,,,,,,425377.5114142299,353780.537797331,48.73637105354558,-15.0845293154614,-5.040512348364256,-5.935411310098615,,,,,,,0.0,0.0,,,,,,,,,,,,,24.1724513538958,-0.1312434389426394,-1.128427104972038,,,,555.7053837092875,-93.68043299689141,46.57579399520628,0,0,0,0,0,0,0,0,0,,,270.9,-6.521739130434789,14108155.44734157,120523704.9046966,718619.327367109,314073523.9346279,271221787.8258265,720645791.4398596,,,
SLV,1997 Q1,1997,1,,,,,,,,,2377700956.23476,2302054799.54244,-6.481450181579208,2.822659854401298,32.96037737629257,33.34415743833054,,,,,,,,,,,,,,,414724.2308514714,446685.69543023,-2.504429659983682,26.26067510986748,-5.289147222560074,3.721631624575879,,,,,,,0.0,0.0,,,,,,,,,,,,,26.56081271931947,9.880509553859316,3.539772774306817,,,,399.2287826575263,-28.15819418687161,-51.34935614851636,0,0,0,0,0,0,0,0,0,,,251.2,-7.272056109265412,15584905.91387075,124002301.2312661,879272.3585604636,324217294.2655812,300710074.5098115,765393848.27909,,,
SLV,1997 Q2,1997,2,,,,,,,,,2630168616.36798,2277788686.89069,10.61814184290941,-1.054106646660768,54.73022917040756,28.77571124700073,,,,,,,,,,,,,,,451641.4320179821,454587.971098872,8.901626290490887,1.769090828178605,3.702453773160026,25.88452619506419,,,,,,,0.0,0.0,,,,,,,,,,,,,26.00349492871199,-2.098270849227828,5.423088872471109,,,,7125.40053407404,1684.791288504487,-28.5565187149791,1,1,0,0,0,1,0,0,0,,,311.0,23.80573248407645,16107600.18843903,130031598.6384391,537702.4415633996,336293400.1344898,305210564.3565255,788180865.7594569,,,
SLV,1997 Q3,1997,3,,,,,,,,,2538059318.59889,2275853121.218,-3.502030143462232,-0.08497564694344283,4.955135053080031,8.898421669152038,,,,,,,,,,,,,,,380656.208348602,457635.023067696,-15.71716380231339,0.6702887367341434,33.09923898078322,9.842937170797237,,,,,,,0.0,0.0,,,,,,,,,,,,,25.37479470881772,-2.417752773686145,4.836251750416799,,,,6980.991288662357,-2.026682496248609,-20.61109449337555,0,0,0,0,0,0,0,0,0,,,321.1,3.247588424437309,14416621.21824558,130949393.8431636,636893.1766683527,335493504.3204837,300141833.51027,781638246.0688313,,,
SLV,1997 Q4,1997,4,,,,,,,,,2675776988.74286,2357208452.47895,5.426101318230643,3.574718003656142,5.242327874988851,5.286130878959734,,,,,,,,,,,,,,,465767.6413055361,445036.922962894,22.35913432915554,-2.752870621735263,9.495125813544613,25.79463125183013,,,,,,,0.0,0.0,,,,,,,,,,,,,24.95327716324191,-1.661166328290843,3.23023014056153,,,,1053.932122434273,-84.90283000143639,89.6566334123602,0,0,0,0,0,0,0,0,0,,,316.2,-1.526004360012467,15363855.14684317,131250945.6553764,782580.209907637,342027711.9288094,295361946.9516854,784787039.892622,,,
SLV,1998 Q1,1998,1,,,,,,,,,2532182276.18497,2588020106.78014,5.012245129909366,24.31424017394259,13.12750248992209,-4.656716578267526,,,,,,,,,,,,,,,505609.7470982076,493916.049064567,8.554073374654148,10.98316197592181,21.91468679323098,10.57350931930932,,,,,,,0.0,0.0,,,,,,,,,,,,,26.98293493756805,8.133832526478619,1.589266950184624,,,,220.1844036102586,-79.1082937009551,-44.84756280732866,0,0,0,0,0,0,0,0,0,,,295.7,-6.483238456672991,16504015.74981698,131315257.4577254,931126.8822704398,343337801.363295,318444258.3911594,810532459.8442671,,,
SLV,1998 Q2,1998,2,,,,,,,,,2826457546.66398,2764608001.4869,11.62140945565619,6.823281405122468,20.2866665679971,49.50215198643125,,,,,,,,,,,,,,,498693.0702092052,515438.802455959,-1.367987252757406,4.357573201388005,10.41791891877397,13.38593082654448,,,,,,,0.0,0.0,,,,,,,,,,,,,26.05100762174594,-3.453765566934649,0.1827165662316021,,,,7228.330707857719,3182.853185483727,1.44455281203437,1,1,0,0,1,0,0,0,0,,,336.9,13.93304024349002,17057535.58416749,137700128.8145522,569413.0983735488,356126087.834729,323210161.7416539,834663327.0734761,,,
SLV,1998 Q3,1998,3,,,,,,,,,2720650546.5448,2771527599.7918,-3.743449118634823,0.2502922042176893,22.86824442460582,39.00091049507513,,,,,,,,,,,,,,,442571.1166766286,491198.752227065,-11.25380657666509,-4.702798879982499,16.2653089507279,7.334169691466997,,,,,,,0.0,0.0,,,,,,,,,,,,,24.41253142543207,-6.2894925989203,-3.792201254937708,,,,10694.58512400135,47.95373311261974,53.195795293,0,0,0,0,0,0,0,0,0,,,345.1,2.433956663698433,15266832.21316776,138672050.4031451,674453.5434975119,355279018.6778456,317842505.742927,827734860.5805829,,,
SLV,1998 Q4,1998,4,,,,,,,,,2857379541.12193,2795703327.68456,5.025599290977476,0.8722889100789003,18.49851553876266,34.29019891397387,,,,,,,,,,,,,,,498690.7576966286,444534.616645417,12.68036681684419,-9.500051734674743,7.068570993641751,-0.1128684591230877,,,,,,,0.0,0.0,,,,,,,,,,,,,24.26211021665942,-0.6161639125057792,-2.769844385813312,,,,1747.233538909513,-83.66244675552416,65.78235938704647,1,1,0,0,0,1,0,0,0,,,360.6,4.491451753115028,16269928.65550315,138991386.0401806,828732.3761329593,362198576.9912777,312780728.4385797,831069352.5016742,,,
SLV,1999 Q1,1999,1,,,,,,,,,2658873459.25971,2760145539.8189,-6.947137368537266,-1.271872716734546,5.003241048887487,6.650853777674408,,,,,,,,,,,,,,,505071.4379806817,446920.075468112,1.279486372180722,0.5366193617712736,-0.1064673140926049,-9.514971964458574,,,,,,,0.0,0.0,,,,,,,,,,,,,26.10535347476817,7.597209153073167,-3.252357331885446,,,,398.8615034324355,-77.17182651602637,81.14884473763529,0,0,0,0,0,0,0,0,0,,,319.4,-11.42540210759846,17460089.78568712,138922321.7063357,985066.8596513604,363227285.3768951,336891664.8851267,857486428.6136961,,,
SLV,1999 Q2,1999,2,,,,,,,,,2889648617.15296,2807081491.92958,8.679433655992902,1.70048830518407,2.235698553603367,1.536329578002982,,,,,,,,,,,,,,,451435.9667155147,269756.666603101,-10.6193831667865,-39.64096011561954,-9.476190129104022,-47.66465673174654,,,,,,,0.0,0.0,,,,,,,,,,,,,24.64624928388831,-5.589291071236173,-5.392337825294,,,,8125.476769213998,1937.167462713132,12.41152484045889,0,0,0,0,0,0,0,0,0,,,345.9,8.296806512210386,18045674.90341981,145677067.2694872,602399.0750771498,376756394.4968255,341933655.9781408,883015191.7229506,,,
SLV,1999 Q3,1999,3,,,,,,,,,2789459982.57409,2831931225.17125,-3.467156317351178,0.8852515793757029,2.529153775984847,2.179434380663841,,,,,,,,,,,,,,,197862.2999936342,488947.332724964,-56.17046168624778,81.25495798936569,-55.29254112210731,-0.4583520401656493,,,,,,,0.0,0.0,,,,,,,,,,,,,23.43323270813722,-4.921708620970837,-4.011459115930323,,,,11046.86468932584,35.95343391024712,3.293999357991777,1,1,1,0,0,0,0,0,0,,,332.0,-4.018502457357609,16151236.47636398,146705292.0639084,713524.4902969743,375860254.8082752,336255052.8371147,875685360.6759593,,,
SLV,1999 Q4,1999,4,,,,,,,,,2946214895.10131,2872967480.04041,5.619543334784379,1.449055489215797,3.10897984327623,2.763674943286685,,,,,,,,,,,,,,,495555.5637660027,405959.526549993,150.4547676752702,-16.9727495418514,-0.6286849880889844,-8.677634688277468,,,,,,,0.0,0.0,,,,,,,,,,,,,23.38564721402713,-0.2030684144299051,-3.612476387278427,,,,294.4659167879669,-97.33439373913488,-83.14673395224833,0,0,0,0,0,0,0,0,0,,,376.5,13.40361445783131,17212442.07701142,147043126.7448085,876740.6620869085,383180661.6269104,330900047.8765773,879213018.9873945,,,
SLV,2000 Q1,2000,1,,,,,,,,,2764813116.0042,2865996138.34788,-6.157112958689051,-0.2426529969783055,3.98438129409837,3.834964388722955,,,,,,,,,,,,,,,466515.3805215955,460497.281946846,-5.860126566578056,13.43428391996037,-7.633782977955874,3.037949562796652,,,,,,,0.0,0.0,0.4907537980350183,0.0,0.0,,,,0.2777420589152104,0.0,0.0,0.006857017776480035,0.0,0.0,25.78171404955838,10.24588634901687,-1.239743509018552,36.89689521623349,0.0,0.0,431.708247648821,46.60720410629959,8.23512520855487,0,0,0,0,0,0,0,0,0,,,398.7,5.896414342629486,12114167.34750034,96387147.72437242,683459.531581303,252014518.495834,233742326.4422131,594941619.5415012,,,
SLV,2000 Q2,2000,2,,,,,,,,,2970420009.52995,2904917746.126,7.436556645929837,1.358048158451345,2.795197723956165,3.48533715453937,,,,,,,,,,,,,,,464478.8321993351,470009.396484115,-0.4365447329910928,2.065617954801947,2.889195023319836,74.23458052128524,,,,,,,0.0,0.0,0.6376420985733544,29.93115919356669,0.0,,,,0.4256024977573721,53.23660356651308,0.0,-0.2168248369774796,-3262.086551987677,0.0,25.14064670672451,-2.486519482768288,2.005974284936695,33.41388329379924,-9.439850973969827,0.0,6895.117281252495,1497.170616684957,-15.14199748405064,0,0,0,0,0,0,0,0,0,,,418.7,5.016302984700283,12520458.27724313,101073728.3288365,417956.7971893351,261401291.0699237,237240562.9699226,612653997.4431154,,,
